provincia,departamento,rubro,productos,razón social,establecimiento
ENTRE RIOS,concordia,ACEITE ESCENCIAL,JUGO CONCENTRADO DE LIMON,LITORAL CITRUS SA,LITORAL CITRUS SA
ENTRE RIOS,concordia,ELABORACION DE JUGOS CONCENTRADOS,PULPA CONGELADA DE LIMON,LITORAL CITRUS SA,LITORAL CITRUS SA
ENTRE RIOS,concordia,ACEITE ESCENCIAL,PULPA CONGELADA DE LIMON,LITORAL CITRUS SA,LITORAL CITRUS SA
ENTRE RIOS,concordia,ELABORACION DE JUGOS CONCENTRADOS,ACEITE DE MANDARINA,LITORAL CITRUS SA,LITORAL CITRUS SA
ENTRE RIOS,concordia,ACEITE ESCENCIAL,ACEITE DE MANDARINA,LITORAL CITRUS SA,LITORAL CITRUS SA
ENTRE RIOS,concordia,ELABORACION DE JUGOS CONCENTRADOS,JUGO CONCENTRADO DE MANDARINA,LITORAL CITRUS SA,LITORAL CITRUS SA
ENTRE RIOS,concordia,ACEITE ESCENCIAL,JUGO CONCENTRADO DE MANDARINA,LITORAL CITRUS SA,LITORAL CITRUS SA
ENTRE RIOS,concordia,ELABORACION DE JUGOS CONCENTRADOS,ACEITE ESENCIAL DE POMELO,LITORAL CITRUS SA,LITORAL CITRUS SA
ENTRE RIOS,concordia,ACEITE ESCENCIAL,ACEITE ESENCIAL DE POMELO,LITORAL CITRUS SA,LITORAL CITRUS SA
ENTRE RIOS,concordia,ELABORACION DE JUGOS CONCENTRADOS,ACEITE ESENCIAL DE NARANJA,LITORAL CITRUS SA,LITORAL CITRUS SA
ENTRE RIOS,concordia,ACEITE ESCENCIAL,ACEITE ESENCIAL DE NARANJA,LITORAL CITRUS SA,LITORAL CITRUS SA
ENTRE RIOS,concordia,ELABORACION DE JUGOS CONCENTRADOS,JUGO CONCENTRADO DE NARANJA,LITORAL CITRUS SA,LITORAL CITRUS SA
ENTRE RIOS,concordia,ACEITE ESCENCIAL,JUGO CONCENTRADO DE NARANJA,LITORAL CITRUS SA,LITORAL CITRUS SA
ENTRE RIOS,concordia,ELABORACION DE JUGOS CONCENTRADOS,PULPA CONGELADA DE NARANJA,LITORAL CITRUS SA,LITORAL CITRUS SA
ENTRE RIOS,concordia,ACEITE ESCENCIAL,PULPA CONGELADA DE NARANJA,LITORAL CITRUS SA,LITORAL CITRUS SA
ENTRE RIOS,concordia,ELABORACION DE JUGOS CONCENTRADOS,JUGO CONCENTRADO CONGELADO DE POMELO,LITORAL CITRUS SA,LITORAL CITRUS SA
ENTRE RIOS,concordia,ACEITE ESCENCIAL,JUGO CONCENTRADO CONGELADO DE POMELO,LITORAL CITRUS SA,LITORAL CITRUS SA
ENTRE RIOS,concordia,ELABORACION DE JUGOS CONCENTRADOS,PULPA CONGELADA DE POMELO,LITORAL CITRUS SA,LITORAL CITRUS SA
ENTRE RIOS,concordia,ACEITE ESCENCIAL,PULPA CONGELADA DE POMELO,LITORAL CITRUS SA,LITORAL CITRUS SA
ENTRE RIOS,concordia,ELABORACION DE JUGOS CONCENTRADOS,PULPA CONCENTRADA DE MANDARINA,LITORAL CITRUS SA,LITORAL CITRUS SA
ENTRE RIOS,concordia,ACEITE ESCENCIAL,PULPA CONCENTRADA DE MANDARINA,LITORAL CITRUS SA,LITORAL CITRUS SA
JUJUY,la esperanza,PROCESAMIENTO CULTIVOS INDUSTRIALES,AZUCAR DE CAÑA,INGENIO LA ESPERANZA S.A.,INGENIO LA ESPERANZA S.A.
JUJUY,san pedro de jujuy,PROCESAMIENTO CULTIVOS INDUSTRIALES,AZUCAR DE CAÑA,INGENIO LA ESPERANZA S.A.,INGENIO LA ESPERANZA S.A.
JUJUY,san pedro de jujuy,ACOPIO,CHIA,LOGISTICAS INTEGRALES S.A.,LOGISTICAS INTEGRALES S.A.
LA RIOJA,aimogasta,EXTRACCION DE ACEITE,SEMILLA DE JOJOBA,CLEAN INVESTMENT SA,CLEAN INVESTMENT SA
LA RIOJA,aimogasta,EXTRACCION DE ACEITE,ACEITE DE JOJOBA,CLEAN INVESTMENT SA,CLEAN INVESTMENT SA
LA RIOJA,colonia ortiz de ocampo,PROCESAMIENTO FRUTALES,ACEITUNAS,CONCESIONARIA DE FINCAS EL RENUEVO S.A.,CONCESIONARIA DE FINCAS EL RENUEVO S.A.
LA RIOJA,chilecito,ELABORACION DE JUGOS,ACEITE DE OLIVA,COOPERATIVA VITIVINIFRUTICOLA  LA RIOJANA LTDA.,COOPERATIVA VITIVINIFRUTICOLA  LA RIOJANA LTDA.
LA RIOJA,chilecito,BODEGA VITIVINICOLA,VINO,COOPERATIVA VITIVINIFRUTICOLA  LA RIOJANA LTDA.,COOPERATIVA VITIVINIFRUTICOLA  LA RIOJANA LTDA.
LA RIOJA,chilecito,BODEGA VITIVINICOLA,ACEITE DE OLIVA,COOPERATIVA VITIVINIFRUTICOLA  LA RIOJANA LTDA.,COOPERATIVA VITIVINIFRUTICOLA  LA RIOJANA LTDA.
LA RIOJA,chilecito,EXTRACCION DE ACEITE,ACEITE DE OLIVA,COOPERATIVA VITIVINIFRUTICOLA  LA RIOJANA LTDA.,COOPERATIVA VITIVINIFRUTICOLA  LA RIOJANA LTDA.
LA RIOJA,aimogasta,PROCESAMIENTO CULTIVOS INDUSTRIALES,ACEITE DE JOJOBA,FUERTE DEL BAÑADO S.A.,FUERTE DEL BAÑADO S.A.
LA RIOJA,villa union,SECADERO DE FRUTAS,UVA PASA,"GARROT, CARLOS PEDRO","GARROT, CARLOS PEDRO"
LA RIOJA,aimogasta,PROCESAMIENTO CULTIVOS INDUSTRIALES,ACEITE DE JOJOBA,GSP EMPRENDIMIENTOS AGROPECUARIOS SA,GSP EMPRENDIMIENTOS AGROPECUARIOS SA
LA RIOJA,aimogasta,PROCESAMIENTO CULTIVOS INDUSTRIALES,ACEITE DE CHIA,GSP EMPRENDIMIENTOS AGROPECUARIOS SA,GSP EMPRENDIMIENTOS AGROPECUARIOS SA
LA RIOJA,la rioja,PROCESAMIENTO FRUTALES,ACEITE DE OLIVA,INDUSTRIAS QUIMICAS Y MINERAS TIMBO S.A.,INDUSTRIAS QUIMICAS Y MINERAS TIMBO S.A.
LA RIOJA,la rioja,PROCESAMIENTO FRUTALES,ACEITE DE OLIVA SABORIZADO,INDUSTRIAS QUIMICAS Y MINERAS TIMBO S.A.,INDUSTRIAS QUIMICAS Y MINERAS TIMBO S.A.
LA RIOJA,chilecito,ELABORACION DE PASAS DE UVA,PASAS DE UVA,L.I.R.A. S.A.,L.I.R.A. S.A.
LA RIOJA,chilecito,SECADO DE FRUTAS,UVA PASA,L.I.R.A. S.A.,L.I.R.A. S.A.
LA RIOJA,chilecito,SECADO DE FRUTAS,UVA PASA,L.I.R.A. S.A.,L.I.R.A. S.A.
LA RIOJA,chilecito,SECADO DE FRUTAS,UVA PASA,L.I.R.A. S.A.,L.I.R.A. S.A.
LA RIOJA,la rioja,EXTRACCION DE ACEITE,OLIVA,OLIVOS ARGENTINOS SA,OLIVOS ARGENTINOS SA
LA RIOJA,campo grande,BODEGA VITIVINICOLA,VINO,VALLE DE LA PUERTA S.A.,VALLE DE LA PUERTA S.A.
MENDOZA,maipu,PROCESAMIENTO FRUTALES,PULPA DE MANZANA,ADETECH S.A.,ADETECH S.A.
MENDOZA,maipu,PROCESAMIENTO FRUTALES,PURE DE MANZANA,ADETECH S.A.,ADETECH S.A.
MENDOZA,maipu,PROCESAMIENTO FRUTALES,PULPA DE PERA,ADETECH S.A.,ADETECH S.A.
MENDOZA,maipu,PROCESAMIENTO FRUTALES,PURE DE PERA,ADETECH S.A.,ADETECH S.A.
MENDOZA,maipu,BODEGA VITIVINICOLA,VINO,ANDILLIAN SA,ANDILLIAN SA
MENDOZA,tunuyan,PROCESAMIENTO FRUTALES,MANZANA,ARGENTBIO S.R.L.,ARGENTBIO S.R.L.
MENDOZA,san carlos,PROCESAMIENTO FRUTALES,AJO,ARGENTBIO S.R.L.,ARGENTBIO S.R.L.
MENDOZA,san carlos,PROCESAMIENTO FRUTALES,ZAPALLO,ARGENTBIO S.R.L.,ARGENTBIO S.R.L.
MENDOZA,lujan de cuyo,PROCESAMIENTO FRUTALES,PULPA DE PERA,AVA S.A.,AVA S.A.
MENDOZA,lujan de cuyo,PROCESAMIENTO FRUTALES,PULPA CONCENTRADA DE PERA,AVA S.A.,AVA S.A.
MENDOZA,lujan de cuyo,PROCESAMIENTO FRUTALES,PULPA DE MANZANA,AVA S.A.,AVA S.A.
MENDOZA,lujan de cuyo,PROCESAMIENTO FRUTALES,PULPA CONCENTRADA DE MANZANA,AVA S.A.,AVA S.A.
MENDOZA,lujan de cuyo,PROCESAMIENTO FRUTALES,PULPA DE DURAZNO,AVA S.A.,AVA S.A.
MENDOZA,lujan de cuyo,PROCESAMIENTO FRUTALES,PULPA CONCENTRADA DE DURAZNO,AVA S.A.,AVA S.A.
MENDOZA,lujan de cuyo,PROCESAMIENTO FRUTALES,PULPA DE DAMASCO,AVA S.A.,AVA S.A.
MENDOZA,lujan de cuyo,PROCESAMIENTO FRUTALES,PULPA CONCENTRADA DE DAMASCO,AVA S.A.,AVA S.A.
MENDOZA,lujan de cuyo,PROCESAMIENTO FRUTALES,PULPA DE ZAPALLO,AVA S.A.,AVA S.A.
MENDOZA,lujan de cuyo,PROCESAMIENTO FRUTALES,PULPA DE ZANAHORIA,AVA S.A.,AVA S.A.
MENDOZA,lujan de cuyo,PROCESAMIENTO FRUTALES,PURE DE PERA CONCENTRADO,AVA S.A.,AVA S.A.
MENDOZA,lujan de cuyo,PROCESAMIENTO FRUTALES,PURE DE PERA,AVA S.A.,AVA S.A.
MENDOZA,lujan de cuyo,PROCESAMIENTO FRUTALES,PURE DE MANZANA,AVA S.A.,AVA S.A.
MENDOZA,lujan de cuyo,PROCESAMIENTO FRUTALES,PURE DE MANZANA CONCENTRADO,AVA S.A.,AVA S.A.
MENDOZA,lujan de cuyo,PROCESAMIENTO FRUTALES,PURE DE DURAZNO,AVA S.A.,AVA S.A.
MENDOZA,lujan de cuyo,PROCESAMIENTO FRUTALES,PURE DE DURAZNO CONCENTRADO,AVA S.A.,AVA S.A.
MENDOZA,lujan de cuyo,PROCESAMIENTO FRUTALES,PURE DE DAMASCO,AVA S.A.,AVA S.A.
MENDOZA,lujan de cuyo,PROCESAMIENTO FRUTALES,PURE DE DAMASCO CONCENTRADO,AVA S.A.,AVA S.A.
MENDOZA,lujan de cuyo,PROCESAMIENTO FRUTALES,PURE DE ZAPALLO,AVA S.A.,AVA S.A.
MENDOZA,lujan de cuyo,PROCESAMIENTO FRUTALES,PURE DE ZANAHORIA,AVA S.A.,AVA S.A.
MENDOZA,lujan de cuyo,PROCESAMIENTO FRUTALES,PURE DE BATATA,AVA S.A.,AVA S.A.
MENDOZA,guaymallen,PROCESAMIENTO FRUTALES,AJO,BAMENEX S.A.,BAMENEX S.A.
MENDOZA,guaymallen,PROCESAMIENTO FRUTALES,AJO NEGRO,BAMENEX S.A.,BAMENEX S.A.
MENDOZA,san rafael,INDUSTRIA VITIVINICOLA,VINO,BEATRIZ VASQUEZ Y JUAN CARLOS CAMARGO SH,BEATRIZ VASQUEZ Y JUAN CARLOS CAMARGO SH
MENDOZA,lujan de cuyo,BODEGA VITIVINICOLA,VINO,BEAU LIEU S.A.,BEAU LIEU S.A.
MENDOZA,guaymallen,PROCESAMIENTO FRUTALES,ZAPALLO,BIO AGRICULTORES S.A.,BIO AGRICULTORES S.A.
MENDOZA,guaymallen,PROCESAMIENTO FRUTALES,AJO,BIO AGRICULTORES S.A.,BIO AGRICULTORES S.A.
MENDOZA,ugarteche,BODEGA VITIVINICOLA,VINO,BLANCO JOSE,BLANCO JOSE
MENDOZA,cruz de piedra,BODEGA VITIVINICOLA,VINO,BODEGA ARGENTO S.A.,BODEGA ARGENTO S.A.
MENDOZA,vista flores,BODEGA VITIVINICOLA,VINO,BODEGA PIEDRA NEGRA S.A.,BODEGA PIEDRA NEGRA S.A.
MENDOZA,vista flores,BODEGA VITIVINICOLA,VINO,BODEGAS ESMERALDA S.A.,BODEGAS ESMERALDA S.A.
MENDOZA,junin,BODEGA VITIVINICOLA,VINO,BODEGAS ESMERALDA SA,BODEGAS ESMERALDA SA
MENDOZA,maipu,BODEGA VITIVINICOLA,VINO,BODEGAS Y VIÑEDOS V.O.B. S.A.,BODEGAS Y VIÑEDOS V.O.B. S.A.
MENDOZA,lujan de cuyo,BODEGA VITIVINICOLA,VINO,BODEGAS Y VIÑEDOS V.O.B. S.A.,BODEGAS Y VIÑEDOS V.O.B. S.A.
MENDOZA,colonia lopez,INDUSTRIA VITIVINICOLA,VINO,CAMPAL S.A.,CAMPAL S.A.
MENDOZA,maipu,PROCESAMIENTO FRUTALES,AJO,CAMPO GRANDE S.A.,CAMPO GRANDE S.A.
MENDOZA,san martin,INDUSTRIA VITIVINICOLA,VINO,CASA SANCTE PETRE S.A.,CASA SANCTE PETRE S.A.
MENDOZA,san rafael,INDUSTRIALIZACION DE FRUTAS DESECADAS,CIRUELAS SECAS,CHIMENO RUBEN W,CHIMENO RUBEN W
MENDOZA,lujan de cuyo,BODEGA VITIVINICOLA,VINO,CK Y ASOCIADOS S.A.,CK Y ASOCIADOS S.A.
MENDOZA,libertad/distr. rivadavia,EXTRACCION DE ACEITE,ACEITE DE OLIVA,CK Y ASOCIADOS S.A.,CK Y ASOCIADOS S.A.
MENDOZA,guaymallen,BODEGA VITIVINICOLA,VINO,COOPERATIVA VITIVINICOLA DE MENDOZA,COOPERATIVA VITIVINICOLA DE MENDOZA
MENDOZA,junin,BODEGA VITIVINICOLA,VINO,DOMAINE JEAN BOUSQUET  S.A.,DOMAINE JEAN BOUSQUET  S.A.
MENDOZA,lujan de cuyo,BODEGA VITIVINICOLA,VINO,DOMAINE JEAN BOUSQUET  S.A.,DOMAINE JEAN BOUSQUET  S.A.
MENDOZA,tupungato,BODEGA VITIVINICOLA,VINO,DOMAINE JEAN BOUSQUET  S.A.,DOMAINE JEAN BOUSQUET  S.A.
MENDOZA,tupungato,INDUSTRIA VITIVINICOLA,VINO,DOMAINE JEAN BOUSQUET S.A.,DOMAINE JEAN BOUSQUET S.A.
MENDOZA,maipu,PROCESAMIENTO FRUTALES,PULPA DE PERA,ECO HOLDING S.R.L.,ECO HOLDING S.R.L.
MENDOZA,maipu,PROCESAMIENTO FRUTALES,PULPA DE MANZANA,ECO HOLDING S.R.L.,ECO HOLDING S.R.L.
MENDOZA,maipu,PROCESAMIENTO FRUTALES,PULPA DE DAMASCO,ECO HOLDING S.R.L.,ECO HOLDING S.R.L.
MENDOZA,maipu,PROCESAMIENTO FRUTALES,PULPA DE DURAZNO,ECO HOLDING S.R.L.,ECO HOLDING S.R.L.
MENDOZA,maipu,PROCESAMIENTO FRUTALES,PULPA DE ZAPALLO,ECO HOLDING S.R.L.,ECO HOLDING S.R.L.
MENDOZA,maipu,PROCESAMIENTO FRUTALES,PURE DE BATATA,ECO HOLDING S.R.L.,ECO HOLDING S.R.L.
MENDOZA,maipu,PROCESAMIENTO FRUTALES,PULPA DE ZANAHORIA,ECO HOLDING S.R.L.,ECO HOLDING S.R.L.
MENDOZA,rama caida,BODEGA VITIVINICOLA,VINO,EL MORO SRL,EL MORO SRL
MENDOZA,lujan de cuyo,BODEGA VITIVINICOLA,VINO,EL MORO SRL,EL MORO SRL
MENDOZA,san rafael,BODEGA VITIVINICOLA,VINO,EL MORO SRL,EL MORO SRL
MENDOZA,lujan de cuyo,ALMACENAMIENTO,VINO,EL MORO SRL,EL MORO SRL
MENDOZA,lujan de cuyo,BODEGA VITIVINICOLA,VINO,EMPRESA COMERCIAL EXPORTADORA S.A.,EMPRESA COMERCIAL EXPORTADORA S.A.
MENDOZA,lujan de cuyo,BODEGA VITIVINICOLA,VINO,ESTABLECIMIENTOS VITIVINICOLAS ESCORIHUELA S.A.,ESTABLECIMIENTOS VITIVINICOLAS ESCORIHUELA S.A.
MENDOZA,general alvear,PROCESAMIENTO FRUTALES,PURE DE MANZANA,FENIX S.A.,FENIX S.A.
MENDOZA,general alvear,PROCESAMIENTO FRUTALES,PURE DE MANZANA CONCENTRADO,FENIX S.A.,FENIX S.A.
MENDOZA,general alvear,PROCESAMIENTO FRUTALES,PURE DE PERA,FENIX S.A.,FENIX S.A.
MENDOZA,general alvear,PROCESAMIENTO FRUTALES,PURE DE PERA CONCENTRADO,FENIX S.A.,FENIX S.A.
MENDOZA,general alvear,PROCESAMIENTO FRUTALES,PURE DE DAMASCO,FENIX S.A.,FENIX S.A.
MENDOZA,general alvear,PROCESAMIENTO FRUTALES,PURE DE DAMASCO CONCENTRADO,FENIX S.A.,FENIX S.A.
MENDOZA,general alvear,PROCESAMIENTO FRUTALES,PURE DE CIRUELA CONCENTRADO,FENIX S.A.,FENIX S.A.
MENDOZA,lujan de cuyo,BODEGA VITIVINICOLA,VINO,FINCA VON WIGSTEIN S.A.,FINCA VON WIGSTEIN S.A.
MENDOZA,lujan de cuyo,BODEGA VITIVINICOLA,VINO,FINCA VON WIGSTEIN S.A.,FINCA VON WIGSTEIN S.A.
MENDOZA,lujan de cuyo,INDUSTRIA VITIVINICOLA,VINO,FINCAS PATAGONICAS S.A.,FINCAS PATAGONICAS S.A.
MENDOZA,maipu,BODEGA VITIVINICOLA,VINO,GRUPO PEÑAFLOR SA,GRUPO PEÑAFLOR SA
MENDOZA,guaymallen,FRIGORIFICO PARA  MOSTO,JUGO DE UVA,JUGOS AUSTRALES S.A.,JUGOS AUSTRALES S.A.
MENDOZA,san martin,FRIGORIFICO PARA  MOSTO,JUGO CONCENTRADO DE UVA,JUGOS AUSTRALES S.A.,JUGOS AUSTRALES S.A.
MENDOZA,maipu,BODEGA VITIVINICOLA,VINOS,LA AGRICOLA S.A.,LA AGRICOLA S.A.
MENDOZA,los barriales,BODEGA VITIVINICOLA,VINO,LAIANA S.R.L.,LAIANA S.R.L.
MENDOZA,rivadavia,SECADO,ACEITUNAS,LIPTOV S.A.,LIPTOV S.A.
MENDOZA,rivadavia,SECADO,CIRUELAS,LIPTOV S.A.,LIPTOV S.A.
MENDOZA,rivadavia,SECADO,DAMASCOS,LIPTOV S.A.,LIPTOV S.A.
MENDOZA,ugarteche,BODEGA VITIVINICOLA,VINO,LLIHUE S.A.,LLIHUE S.A.
MENDOZA,santa rosa,BODEGA VITIVINICOLA,VINO,LOGISTICA DEL VALLE COMERCIAL S.A.,LOGISTICA DEL VALLE COMERCIAL S.A.
MENDOZA,maipu,BODEGA VITIVINICOLA,VINO,LOPEZ LOPEZ MANUEL,LOPEZ LOPEZ MANUEL
MENDOZA,guaymayen,EMPAQUE DE HORTALIZAS,HORTALIZAS.,LOS CORRALITOS SA,LOS CORRALITOS SA
MENDOZA,tupungato,BODEGA VITIVINICOLA,VINO,MASI TUPUNGATO VIGNETI LA ARBOLEDA SA,MASI TUPUNGATO VIGNETI LA ARBOLEDA SA
MENDOZA,godoy cruz,FRACCIONAMIENTO DE VINO,VINO,MENDOZA VINEYARDS S.A.,MENDOZA VINEYARDS S.A.
MENDOZA,san martin,BODEGA VITIVINICOLA,VINO,MONTLAIZ S.R.L.,MONTLAIZ S.R.L.
MENDOZA,tupungato,PROCESAMIENTO FRUTALES,NUEZ,NUEZ DE ACONCAGUA S.A.,NUEZ DE ACONCAGUA S.A.
MENDOZA,lujan de cuyo,BODEGA VITIVINICOLA,VINO,OJO DE VINO SA,OJO DE VINO SA
MENDOZA,lujan de cuyo,BODEGA VITIVINICOLA,VINO,OJO DE VINO SA,OJO DE VINO SA
MENDOZA,libertad/distr. rivadavia,EXTRACCION DE ACEITE,ACEITE DE OLIVA,OLIVARES DE DON IGNACIO S.A.,OLIVARES DE DON IGNACIO S.A.
MENDOZA,tupungato,INDUSTRIA VITIVINICOLA,VINO,PALUMBO GOTTARDINI CARLOS ROBERTO,PALUMBO GOTTARDINI CARLOS ROBERTO
MENDOZA,libertad/distr. rivadavia,EXTRACCION DE ACEITE,ACEITE DE OLVIA,PARRA SA,PARRA SA
MENDOZA,maipu,INDUSTRIA VITIVINICOLA,VINO,PEDRO Y JORGE CECCHIN S.R.L.,PEDRO Y JORGE CECCHIN S.R.L.
MENDOZA,maipu,INDUSTRIA VITIVINICOLA,JUGO DE UVA,PEDRO Y JORGE CECCHIN S.R.L.,PEDRO Y JORGE CECCHIN S.R.L.
MENDOZA,lujan de cuyo,BODEGA VITIVINICOLA,VINO,PROVIVA S.R.L.,PROVIVA S.R.L.
MENDOZA,san rafael,PROCESAMIENTO FRUTALES,CIRUELA DESECADA,PRUGNA SRL,PRUGNA SRL
MENDOZA,guaymallen,PROCESAMIENTO FRUTALES,AJO,PUENTE BLANCO S.A.,PUENTE BLANCO S.A.
MENDOZA,chacras de coria,INDUSTRIA VITIVINICOLA,VINO,PULMARY S.A.,PULMARY S.A.
MENDOZA,villa atuel,PROCESADO,ESPARRAGOS,R6 LA GUEVARINA S.A.,R6 LA GUEVARINA S.A.
MENDOZA,tunuyan,INDUSTRIA VITIVINICOLA,VINO,ROLLAND WINES AND CONSULTING S.A.,ROLLAND WINES AND CONSULTING S.A.
MENDOZA,tunuyan,BODEGA VITIVINICOLA,VINO,S.A. BODEGA ENRIQUE VOLLMER - UCO VALLEY,S.A. BODEGA ENRIQUE VOLLMER - UCO VALLEY
MENDOZA,maipu,PROCESAMIENTO FRUTALES,AJO,SANES S.A.,SANES S.A.
MENDOZA,san rafael,PROCESAMIENTO FRUTALES,CIRUELA DESECADA,SENAREGA NELSON MARIO,SENAREGA NELSON MARIO
MENDOZA,san rafael,INDUSTRIA VITIVINICOLA,VINO,SOLANDES S.A.,SOLANDES S.A.
MENDOZA,junin,INDUSTRIALIZACION DE FRUTAS DESECADAS,CIRUELAS DESECADAS,SONIA Y LILIANA FERRO S.H.,SONIA Y LILIANA FERRO S.H.
MENDOZA,san rafael,BODEGA VITIVINICOLA,VINO,VALENTIN BIANCHI SACIF,VALENTIN BIANCHI SACIF
MENDOZA,villa atuel,PROCESAMIENTO CULTIVOS INDUSTRIALES,ACEITE DE OLIVA,VILLA ATUEL S.A.,VILLA ATUEL S.A.
MENDOZA,la paz,BODEGA VITIVINICOLA,VINO,VINECOL S.A.,VINECOL S.A.
MENDOZA,lavalle,ELABORACION DE JUGO CONCENTRADO,JUGO DE UVA CONCENTRADO BLANCO,VIÑAS ARGENTINAS SA,VIÑAS ARGENTINAS SA
MENDOZA,san martin,BODEGA VITIVINICOLA,VINO,VIÑAS DE ALTO SALVADOR S.A.V.A.I.C,VIÑAS DE ALTO SALVADOR S.A.V.A.I.C
MENDOZA,lujan de cuyo,ELABORACION; FRACCIONAMIENTO; EMPAQUE; ACOPIO,VINO,VITTORI ROBERTO Y VERONICA S.H.,VITTORI ROBERTO Y VERONICA S.H.
MENDOZA,lujan de cuyo,ELABORACION; FRACCIONAMIENTO; EMPAQUE; ACOPIO,UVAS,VITTORI ROBERTO Y VERONICA S.H.,VITTORI ROBERTO Y VERONICA S.H.
MENDOZA,lujan de cuyo,ELABORACION; FRACCIONAMIENTO; EMPAQUE; ACOPIO,ACEITUNAS,VITTORI ROBERTO Y VERONICA S.H.,VITTORI ROBERTO Y VERONICA S.H.
MISIONES,ruiz de montoya,PROCESAMIENTO CULTIVOS INDUSTRIALES,YERBA MATE,COOP. AGRICOLA LTDA. RUIZ DE MONTOYA,COOP. AGRICOLA LTDA. RUIZ DE MONTOYA
MISIONES,ruiz de montoya,SECADERO,YERBA MATE,COOP. AGRICOLA RUIZ DE MONTOYA LTDA.,COOP. AGRICOLA RUIZ DE MONTOYA LTDA.
MISIONES,ruiz de montoya,MOLINO,YERBA MATE,COOP. AGRICOLA RUIZ DE MONTOYA LTDA.,COOP. AGRICOLA RUIZ DE MONTOYA LTDA.
MISIONES,ruiz de montoya,YERBA MATE,YERBA MATE,COOP. AGRICOLA RUIZ DE MONTOYA LTDA.,COOP. AGRICOLA RUIZ DE MONTOYA LTDA.
MISIONES,ruiz de montoya,SECADERO,TE NEGRO,COOP. AGRICOLA RUIZ DE MONTOYA LTDA.,COOP. AGRICOLA RUIZ DE MONTOYA LTDA.
MISIONES,ruiz de montoya,MOLINO,TE NEGRO,COOP. AGRICOLA RUIZ DE MONTOYA LTDA.,COOP. AGRICOLA RUIZ DE MONTOYA LTDA.
MISIONES,ruiz de montoya,YERBA MATE,TE NEGRO,COOP. AGRICOLA RUIZ DE MONTOYA LTDA.,COOP. AGRICOLA RUIZ DE MONTOYA LTDA.
MISIONES,ruiz de montoya,SECADERO,TE ROJO,COOP. AGRICOLA RUIZ DE MONTOYA LTDA.,COOP. AGRICOLA RUIZ DE MONTOYA LTDA.
MISIONES,ruiz de montoya,MOLINO,TE ROJO,COOP. AGRICOLA RUIZ DE MONTOYA LTDA.,COOP. AGRICOLA RUIZ DE MONTOYA LTDA.
MISIONES,ruiz de montoya,YERBA MATE,TE ROJO,COOP. AGRICOLA RUIZ DE MONTOYA LTDA.,COOP. AGRICOLA RUIZ DE MONTOYA LTDA.
MISIONES,ruiz de montoya,SECADERO,YERBA MATE,COOPERATIVA AGRICOLA MIXTA DE MONTE CARLO LIMITADA,COOPERATIVA AGRICOLA MIXTA DE MONTE CARLO LIMITADA
MISIONES,ruiz de montoya,MOLINO,YERBA MATE,COOPERATIVA AGRICOLA MIXTA DE MONTE CARLO LIMITADA,COOPERATIVA AGRICOLA MIXTA DE MONTE CARLO LIMITADA
MISIONES,ruiz de montoya,YERBA MATE,YERBA MATE,COOPERATIVA AGRICOLA MIXTA DE MONTE CARLO LIMITADA,COOPERATIVA AGRICOLA MIXTA DE MONTE CARLO LIMITADA
MISIONES,montecarlo,PROCESAMIENTO CULTIVOS INDUSTRIALES,YERBA MATE,COOPERATIVA AGRICOLA MIXTA DE MONTECARLO LIMITADA,COOPERATIVA AGRICOLA MIXTA DE MONTECARLO LIMITADA
MISIONES,san ignacio,DEPOSITO DE YERBA,YERBA MATE CANCHADA,COOPERATIVA AGROPECUARIA BIODINAMICA LA ABUNDANCIA LTDA.,COOPERATIVA AGROPECUARIA BIODINAMICA LA ABUNDANCIA LTDA.
MISIONES,campo viera,PROCESAMIENTO CULTIVOS INDUSTRIALES,MATE COCIDO,CUATRO CAMINOS S.R.L.,CUATRO CAMINOS S.R.L.
MISIONES,campo viera,PROCESAMIENTO CULTIVOS INDUSTRIALES,YERBA MATE,CUATRO CAMINOS S.R.L.,CUATRO CAMINOS S.R.L.
MISIONES,campo viera,PROCESAMIENTO CULTIVOS INDUSTRIALES,TE,CUATRO CAMINOS S.R.L.,CUATRO CAMINOS S.R.L.
MISIONES,san javier,PROCESAMIENTO CULTIVOS INDUSTRIALES,AZUCAR DE CAÑA,INGENIO SAN JAVIER,INGENIO SAN JAVIER
MISIONES,santo pipo,PROCESAMIENTO CULTIVOS INDUSTRIALES,YERBA MATE,KOTH ITATI MARIA EVANGELINA,KOTH ITATI MARIA EVANGELINA
MISIONES,santo pipo,PROCESAMIENTO CULTIVOS INDUSTRIALES,YERBA MATE,KOTH ITATI MARIA EVANGELINA,KOTH ITATI MARIA EVANGELINA
MISIONES,obera,PROCESAMIENTO CULTIVOS INDUSTRIALES,YERBA MATE,KOTH ITATI MARIA EVANGELINA,KOTH ITATI MARIA EVANGELINA
MISIONES,san ignacio,PROCESAMIENTO CULTIVOS INDUSTRIALES,TE,KRAUS S.A.,KRAUS S.A.
MISIONES,san ignacio,PROCESAMIENTO CULTIVOS INDUSTRIALES,TE SABORIZADO,KRAUS S.A.,KRAUS S.A.
MISIONES,san ignacio,PROCESAMIENTO CULTIVOS INDUSTRIALES,YERBA MATE,KRAUS S.A.,KRAUS S.A.
